,Title,Text,Status
41,No such title has been bestowed on Kizza Besigye by Guinness World Records,"Posts alleging that Ugandan opposition leader Kizza Besigye has been crowned ""the world's most arrested man"" have been widely shared and even received television coverage. But Guinness World Records confirms the claim is false and that the category is not open for applications.Besigye has dominated opposition politics for two decades with his Forum for Democratic Change (FDC) party and unsuccessfully challenged Ugandan President Yoweri Museveni four times.His many arrests over the years have repeatedly sparked online claims bestowing him with the dubious record title.NBS TV, a Ugandan television station, shared the latest claim on January 22, 2020 on its Facebook page, which has more than one million followers.“BREAKING: Dr Kizza Besigye has been recognized by the Guinness World Book of Records as the most arrested man in the world. The Guinness World Book of Records mentioned that Besigye was arrested 50 times as per Monday, 20th January 2020,” reads the post, which has since been deleted.A similar post was shared here on The Investigator, another Ugandan Facebook page with more than  100,000 followers.An article by Opera News, archived here, makes the same allegations and has had more than 2,000 online interactions, according to social media analytics tool CrowdTangle.It was shared on this Twitter account belonging to a Ugandan journalist, who has nearly 400,000 followers.The claim was also picked up by Citizen TV, a local television station in Kenya. The video, titled ""Kizza Besigye enters the Guinness Book of World Records as ‘the most arrested man'"", received more than 3,000 views on its YouTube channel before it was pulled down.Other posts sharing the claim can be found here, here, here and here.The tale of the dubious record is not new: in 2016, online news platform Ventures Africa published this article under the headline “Museveni’s long-time rival features in Guinness World Book of Records, all thanks to him”.The story is almost identical to the recent one published by Opera News.Is the claim valid?Guinness World Records spokeswoman Jessica Spillane told AFP the claim was “not true” and that Besigye had ""not been recognised for such a title”.""Although it [the category] is not actively open for applications and we do not encourage people to strive to break the record, the closest category we have is ‘Most arrests’, held by Tommy Johns of Brisbane, Australia, who by 1988 had been arrested almost 3,000 times for being drunk and disorderly in a public place,"" she said in an email.Ronald Muhinda, the spokesman of Besigye's FDC party, told AFP there were no official records of the number of times the veteran opposition politician had been in police custody.“I don’t think there are any official records of that [the number of times Besigye has been arrested]. I don’t think that even he himself can trace the number of times he has been arrested,” Muhinda told AFP on the phone.",1
42,This video shows protesters attacking a joint Turkish-Russian patrol in northern Syria,"A video viewed thousands of times has been shared in multiple Facebook posts alongside claims that the footage shows US troops being pelted with stones in Iraq. But this claim is false; the footage was actually filmed in northern Syria and shows protesters attacking a joint Turkish-Russian patrol.The video was notably shared on this Facebook page, which has more than 80,000 followers. It has been viewed over 13,000 times since it was posted on January 7, 2020.The caption reads: “Video of Iraq citizens stonning [sic] U.S Army caravan in Iraq.”The same video was posted alongside the same claim in several other Facebook posts, like here and here.The logo on the video belongs to the Russian international television network RT (formerly known as Russia Today).Using the digital verification tool InVID, we extracted keyframes and ran a reverse image search on the Yandex search engine. This led us to find the same video (in higher quality, and slightly longer) on RT Arabic’s official YouTube page. The title, in Arabic, reads “The residents of Al-Malikiyah throw stones at Turkish patrols,” and the caption mentions that this is a Turkish-Russian joint patrol. Al-Malikiyah is a city in northern Syria.Last November, during the same week RT published this video, AFP reported that a Turkish-Russian military patrol was pelted with stones by angry protesters in northern Syria.By typing different keywords into YouTube (like “Turkish,” “Russian,” “Syria” and “stones”), we found other videos from the same protest, including a CBS Evening News report titled “Kurds protest Turkish and Russian forces in Syria”. The report features CBS foreign correspondent Charlie d’Agata reporting on the ground in northern Syria.A closer look at CBS report shows that it matches the location of the RT video.First, there is a cemetery along the roadside in both videos. In the first clip, the graves are visible starting at 1'10'', while in the CBS report, they appear at 1'16''.In both videos, you can see an identical tree in the cemetery, as shown below.At one point, the two videos also share the exact same shot showing a man dressed in beige trousers and a white shirt throwing a projectile at the passing vehicles. The camera then pans out to reveal a boy dressed all in red and a girl in a white shirt and black pants, who are also throwing projectiles.In October 2019, Turkey and Russia agreed to patrol a strip of land in northern Syria in a bid to remove the Syrian Kurdish YPG militia to beyond 30 kilometres from the Turkish border. The deal brokered between Turkish President Recep Tayyip Erdogan and Russian President Vladimir Putin can be found here.Why was this deal made?The Turkish government considers the YPG to be a terror group due to its links to the outlawed Kurdistan Workers' Party (PKK) that has waged a bloody campaign against the Turkish state since 1984. Ankara and Moscow struck the deal after the United States’ abrupt withdrawal of 1,000 US troops from northern Syria in October 2019.",1
43,This false police alert about Islamic State jihadists ‘posing as medics’ has spread from country to country,"A hoax message claiming that jihadists from the Islamic State group are masquerading as medics offering people free blood tests -- while actually injecting them with the HIV virus -- has been circulating in various countries since 2017. The hoax, which has previously spread everywhere from India and Nepal to Ghana, has re-emerged recently in Kenya alongside a claim that three people were arrested over the plot in the city of Kisumu. However, Kenya police told AFP the security alert was “untrue”. Nepalese and Indian police have previously also warned people that the message was false.In Kenya, the claim has circulated via various posts since 2018.We’ve archived that post here. The same claim popped up in the Group Kenya Facebook group, which has over two million followers, in 2018.In Ghana, the message was shared last year on NDC TV, a Facebook page about the NDC political party, which has more than 200,000 followers.We searched for the first few words of the alert “Attention...If someone comes to your doorstep and says we from the medical college” on Facebook and spotted the same text in a post published by the verified account of Nepal Police on September 16, 2018.The Nepali-language part of the text says that Nepal Police did not issue the alert, warning that the message is misleading. “This is to inform you that the message was not issued by Nepal Police,” the last part reads.In Kenya, police spokesman Charles Wahong'o confirmed to AFP that the force was not dealing with any such situation, and there had been no such arrests in Kisumu.""This is not true, we have not had any incident of this nature reported,"" Wahong’o said.A search on Google for the first few words of the message located this fact-check on India Today published two years ago in which police in the Indian state of Uttar Pradesh dismissed the same claim, which was circulating via Hindi-language WhatsApp messages at the time.The hoax has been similarly debunked before here and here.",1
44,Social media posts have located this flooded classroom in various African countries. It was actually filmed in Nigeria,"A video of students seated in a flooded classroom with a dilapidated roof, hardly protecting them from the heavy downpour, has been shared in numerous African countries in social media posts decrying the state of local educational facilities. Some web users claimed the school was in Kenya or Ghana; others in Cameroon, Togo or Tanzania. But a tip-off from comments on a Nigerian celebrity’s Instagram account allowed us to show that the video was actually filmed at a school in Delta State, southern Nigeria.Kenyan journalist Eric Njoka claimed in an October 29 tweet (archived here) that the school was in Kenya, though he later added a second post saying he was no longer certain this was the case.“Never mind, it's just another school in Kenya. Scroll up (even the government doesn't care, so why should you, right?) it's the new normal nowadays, right? ....This should NOT be happening,” said Njoka’s first post, which was retweeted more than 400 times.But other Twitter users claimed the video was filmed elsewhere -- in Tanzania, Ghana or other countries.Following these responses, Njoka tweeted: “I have received information from different quarters arguing that this is NOT Kenya, some say Tanzania, Ghana, Nigeria etc, Fact is, there could be worst cases in Kenya and it does not matter where it is, Childrens' RIGHTS ought NOT to be violated. Period. I stand by my tweet.”The same clip was shared in this tweet, shared more than 20,000 times, claiming it was filmed in Togo. On Group Kenya, a Facebook group with more than two million members, an online user captioned the video: “Can someone explain where, why, when and how is this in Kenya?”A French-language Facebook post claiming the video was filmed in Cameroon was shared more than 24,000 times.Other posts archived here, here and here indicated that the video was recorded in Nigeria but did not give the name of the school.We ran a search for the footage on InVid, a video verification tool, but this did not lead us to the exact location of the school either. However, an Instagram post by Nigerian music star Daddy Showkey, who was crowdsourcing information about the location of the school, gave us a lead.“Please, can someone find out where this school is? I have seen worse in my neighbourhood but that doesn’t mean we shouldn’t play a role in making a change,” he wrote.One of Showkey’s followers replied identifying the school as Urhiapele Mixed Secondary School in Sapele, Delta State, southern Nigeria.We searched on Facebook for the words “Urhiapele Mixed Secondary School in Sapele” and we found posts here and here indicating that Joyce Overah, a commissioner for Delta State, had visited the school after the video went viral online. Commissioners oversee the work of the different ministries within Nigeria’s 36 states.From the pictures included in the posts, you can see immediately that the green and white school uniforms match those seen in the viral video. Details pointed out in red below -- the distinctive lattice window and the missing ceiling panels -- also show that the classroom was the same one visited by Overah.We’ve reached out to authorities in Delta State for an update about what is happening at the school. We’ll update this post as soon as we have more information.",1
45,A tale of two zebras: South African photos used in misleading posts about Kenya’s polka-dot foal,"Numerous social media posts have shared two photos alongside claims that they show a rare polka-dot zebra foal, recently spotted in Kenya’s Maasai Mara National Reserve, being transported for sale abroad. The baby zebra, named Tira, had proved a hit online and claims that she had been sold met with dismay from Kenyan social media users. But an online tip-off and some expert help have allowed us to confirm that these pictures show a different zebra altogether. Kenyan wildlife authorities say rumours of a sale are “completely false”.Tira was spotted in the Maasai Mara in mid-September, to the delight of the national and international media. AFP recorded a video of the foal, which was named after the owner of the bushcamp where it was spotted.VIDEO: A polka-dot zebra foal is spotted in Kenya’s Maasai Mara National reserve.
		The unique dot pattern could increase the foal's vulnerability. Zebra stripes provide camouflage from colour-blind predators - the lines blur with movement and individuals don’t stand out in groups pic.twitter.com/QOy8YvnCmiLast week, rumours began spreading that the polka-dot zebra had been captured, placed in a truck and transported out of the Mara to be sold. One post on a private Kenyan Facebook group shared a screenshot of the claim to its more than 100,000 followers.This tweet -- using another name given to the animal by some social media users, “Debra” -- claimed the polka-dot foal was being moved to an unknown destination. The post was retweeted over 250 times and gained more than 650 likes.The same claims and images were posted here on Facebook and on Jamii Forum, a Tanzania-based message board. This tweet claimed the foal had been sold to “a certain Western Country”.The zebra in the pictures is from South Africa, not KenyaWe ran a Google reverse image search to try to find the original source of the two images circulating alongside the rumours, but this didn’t provide any leads.However, scrolling through comments under one of the posts, we spotted a link to a Facebook post by Craig View, a veterinary clinic in South Africa.The post included the images that have been circulating alongside the rumours about Tira, plus an extra one of a man posing with the animal. The post identified the man as Clifford Bull, the clinic owner. He’s recognisable in other social media posts and news articles about wildlife in South Africa.Dr Bull told us he had shared the pictures on September 30 after headlines appeared about the Kenyan foal, to show that Tira was not the only animal of its kind. The photos began circulating alongside the rumours a couple of days later, but he confirmed that the two are unconnected.“It is not the same zebra,” he told AFP in an email. “If one compares the markings on the two zebra it’s evident that the two animals are different.”Each zebra, he explained, “has different stripe patterns, much like human fingerprints. This serves two purposes: when the young are born they can imprint on their mothers, which allows them to recognize and stay with their mothers in the herd. It also serves as a mechanism that confuses predators.”The zebra pictured with him is a colt, a young male.Dr Bull added that both of these spotted zebras are vulnerable since their markings make them stand out, making them more easily seen by predators.This sadly makes it “a slim possibility that they will reach adulthood and have offspring of their own,” he said.How to tell the two zebras apartJustine Cordingley, a researcher at Grevy’s Zebra Trust, an independent wildlife conservation Trust in Kenya, helped us distinguish the two animals by examining their markings.Comparing the two, you can see that the foal in the Mara has a darker back and more spots on its belly and back leg than the one in the truck. Its neck is also spotty rather than stripey. The one in the truck also has very stripey legs.Dr Bull encountered the South African zebra colt at a small private game farm in the Mookgopong area of Limpopo province in July, and he estimates it to be between 10 and 12 months old.Tira is a lot younger. “The umbilical cord was still very fresh by the time I spotted it on Matira Bushcamp located in the Masaai Mara,” said tour guide Jonathan Tira, who first saw the foal on September 13. “From my analysis, it could have been born two days before I spotted it,” he told AFP by telephone.Where is Tira now?Ngugi Gecaga, communications officer at the Kenya Wildlife Service (KWS), said there was no truth at all to rumours that Tira had been sold abroad.“There is no animal being sold, the claims are completely false,” Gecaga told AFP in a phone interview.He added that the KWS rejected calls to put the foal under special protection because its spots make it more vulnerable than other zebras.“KWS operates on the premise that animals should be in the wild. The zebra is not a special species, it is just a freak of nature -- similar to the albino zebra that we recently had. It won't be fair to isolate the animal and from a conservation point of view that would inhumane,” Gecaga said.“The zebras protect each other and it will be protected by its own. If a predator spots it and preys on it, it will be just the course of nature.”Tira’s current whereabouts are not known.However, French wildlife photographer Tony Crocetta wrote in a Facebook post on September 29 that he had seen the spotted zebra crossing the Sand River, which separates Kenya’s Maasai Mara National and Tanzania’s Serengeti Park.“The probability of coming across Tira again one day is sadly close to zero,” he wrote. “But I still believe in miracles.”",1
46,This video of a ‘politician’ being thrown in a river? It’s a dramatisation,"Facebook users around the world have been sharing a video that appears to show a politician being shoved into a river by outraged locals, for failing to keep a promise made during his election campaign to build a bridge. But while many web users were delighted to see what they thought was a politician getting his just deserts, the man is, in fact, an amateur actor. The video was made by a Brazilian community group which stages scenes that reflect local problems.The story appears to have resonated with voters who feel shortchanged by politicians, and the video has been viewed thousands of times via various posts including on Group Kenya, a Facebook group with more than two million members. We’ve archived the post here.“What we should (do) to all politicians,” the caption read. “He promised to build a bridge after five years he comes back asking for votes with the same bridge promise.”The same clip was posted on Instagram by Kenyan TV presenter Jane Ngoiri and on a Colombian Twitter account, as well as on a Malaysian Facebook page alongside a similar narrative.“This politician promised to build Bridge... Went Missing and came Back just before next elections to Promise them the Same Bridge. Can we do this in Malaysia,” said the caption.The video is stamped with a watermark that reads “Portal Engomadeira”. Hoping to find out more, we ran a Google search using the keywords “politician promised bridge Portal Engomadeira”. The search results located a longer version of the video on a Brazilian Facebook page named Portal Engomadeira.Engomadeira is a suburb of Salvador, the capital of the northeast Brazilian state of Bahia.The description on the longer clip, in Portuguese, included hashtags that can be translated as “#staging” and “#recording”, indicating that it likely showed a performance.The full caption can be translated as: “Politician made a promise he didn't keep and was thrown into an open-air sewer. #Recording #Staging #Lifereality #Georgetrovao #Ericosilva”.This longer clip also includes movie-style text which identifies the video as a “production of Erico Silva”.The full video makes it clear that the scene is stagedAFP Fact-Check’s Brazil team watched the video and explained to us that the man in the light-coloured shirt is seen introducing himself as a candidate for local elections and promising improvements to the area, including ending the open-air sewage system. Around four minutes in, text appears reading: “The councillor has been elected, and has not kept his promises. He returned four years later.”He is seen telling residents that he couldn’t help their community because there were too many things that needed doing elsewhere. Angry residents are seen booing him, and then he is pushed into the sewer he had promised to improve.Around the seven-minute mark, a man appears with a microphone to interview the “politician” -- and at this point, it is revealed that the supposed councillor is, in fact, the vice-president of the Portal Engomadeira community group.“We’ve made this video to show our people how much we have been deceived for four years. It's a long time to wait for everything to happen,” says the actor who plays the politician in the scene.In an apparent response to confusion over the video, which has been viewed more than two million times, the Portal Engomadeira clarified that the scene had been staged to make a point about local politics.“Was this truth, or role-play?” asked a Facebook user named Lew Ventura.The group replied: “Friend, the problems shown in the videos are real, but it was staged with filming and actors to show that when politicians come here making promises, they will get this response (if they do not meet them).”",1
47,Zambian farmer ‘greatly distressed’ by posts falsely identifying him as victim of South African violence,"During last week’s xenophobic violence in South Africa, a photograph of a bloodied man began circulating online alongside claims that it showed a Kenyan whose children had been murdered. We tracked down the man in the photo: he is Christopher Haambote, a Zambian farmer, and the photograph shows him after he was assaulted in 2017. He is upset to see the photograph circulating alongside false claims, telling us it was forcing him to “re-live the scenes of that day”.Last week, Kenya's High Commission to South Africa confirmed to local media that Kenyans were among the victims of arson, looting and physical aggression in the xenophobic attacks. As reported by AFP, the wave of xenophobic violence in South Africa has left 12 people dead and hundreds of foreigners displaced.The photograph of Haambote was shared to the Facebook page Group Kenya, in a post that identified him as a Kenyan victim of the South African violence.“Xenophobia in SA: Njoroge Gathiru from Murang'a brutalised, wife raped, children murdered, mall looted. Police in SA claims the attacks are justifiable. Kenya's foreign ministry has not issued a statement,” read the caption on the Facebook post, which was shared 100 times and attracted more than 400 comments and reactions. We’ve archived the post here.To track down where the photo came from, we carried out a reverse image search on Google which revealed that it first appeared online on July 14, 2019, in an article published by the Zambian Observer. So it was already clear that it was not taken during the recent xenophobic violence in South Africa, which began on September 1.The article on the Zambian Observer describes an assault on a man by a machete-wielding gang as he went to visit his wife’s grave. While the picture is not captioned, the article itself bears the byline “Christopher Haambote” and it was written in first person, indicating that the writer was describing his own experience.A search on Facebook to locate Mr Haambote led us to this Facebook account, and the profile picture appeared similar to the man seen in the Zambian Observer. We contacted the man on Facebook messenger, and he offered to speak to us via WhatsApp.‘Greatly distressed by the fake story’Haambote, a 59-year-old farmer, told AFP that a friend had alerted him to the fact that his photograph was circulating in misleading online posts.“Some journalist friend of mine informed me...The face is mine but I am a Zambian living in Lusaka bearing the name Christopher Haambote. I have been greatly distressed by the fake story,” Haambote told AFP via WhatsApp message.“I almost died on that day and I do not like the fact that people are using my face in such a way. It was a very traumatizing day and it is unfortunate that through the circulation of this picture I am forced to relive the events of the day,” he added.AFP also conducted an interview with Haambote via WhatsApp video, where he was wearing the shirt he was attacked in.Haambote directed us to a July 14, 2019 Facebook post he wrote about the assault two years previously, noting that the Zambian Observer had lifted his words from his personal account.He told us: “That Saturday I was visiting my wife’s tomb to place flowers, a tradition I had developed since her passing more than three years ago. On the same day, there was another burial of an outspoken youthful opposition leader belonging to the (UPND) opposition political party at the same graveyard.  A brawl erupted between UPND supporters and those of Zambia’s ruling political party (the Patriotic Front or PF).”Haambote said that though he is an ardent opposition supporter, he had not been attending the burial of the UPND leader when he was caught up in the trouble that flared afterwards.This 2017 report by the Lusaka Times notes that Zambian police recorded four assaults at the Leopard Memorial Park in Lusaka between UPND and PF supporters on June 24, 2017. Haambote is listed as being among the four who were beaten up.Though the assault was two years ago, Haambote told AFP that he took to Facebook to write about it this year in order to draw a parallel with an attack launched against Zambian justice minister Given Lubinda by PF supporters, as reported here.",1
48,"No, a Saudi man did not accidentally buy two Airbus jets","The story of Saudi man who accidentally bought two Airbus A350-1000s for his son’s birthday, instead of miniature models of the passenger jet, has been widely shared on WhatsApp and social media. The tall tale tapped into stereotypes about the vast wealth of some Saudi nationals, and prompted many social media users to jokingly wish that someone might accidentally buy them a similar birthday gift. Some social media users suggested the story was too good to be true, and they were right: it originated on a website that describes itself as satirical, and an Airbus official confirmed that it had been invented. He also talked us through the lengthy process of buying one of these enormous, expensive jets. Contrary to the story, it’s not possible to buy an A350 simply by handing over credit card details on the phone.A screenshot of an online article carrying the story has been circulating over the past few days in Kenya and India, among other places.A quick Google search allowed us to trace the screenshot to the website Thin Air Today -- we’ve archived the post here. According to data from social media analysis tool CrowdTangle, it has been shared more than 3,000 times on Facebook via various accounts, and received more than 2,000 likes on Instagram since it was published on August 15, 2019.However, the website says in a small disclaimer on the bottom of the web page that all of its content is satirical.The owner of the website confirmed this in a direct message on Twitter. “I have a satirical aviation-based website, just for fun,” he told AFP Fact-Check, declining to give his name. “And for the aviation community. The goal is not to spread fake news but have some fun and think.”Other sites have missed the satirical nature of the storyThe story may have been intended as light-hearted fiction, but other websites have since reproduced it without clarifying that it was made up for fun. The Middle East Monitor and Zambian entertainment site Tumfweko relayed the story, as did India’s Times Now before issuing a correction.On social media, some users doubted whether the story could be true, while others appeared intrigued by the expensive mistake. Many said they wished that their loved ones would make similar gaffes on their birthdays.It’s not that easy to buy an Airbus A350-1000According to Airbus’ guide prices for 2018 -- the latest available -- one A350-1000 costs a whopping $366.5 million, meaning the Saudi victim of the story would have accidentally paid around $733 million for the two planes, despite thinking that what he was getting were model aircrafts.“I got lost in currency conversions, I thought it was a bit expensive but still reasonable,” he is quoted as saying in the Thin Air Today post, which says he paid with American Express following a confusing conversation with Airbus staff due to his lack of English.In fact, buying a passenger jet from Airbus is not nearly as easy as the story might suggest.AFP contacted Airbus media relations manager Matthieu Duvelleroy, who explained that purchasing an A350-1000 is a long process with various different stages.“First, there needs to be an interest by an airline or a government upon which discussions on the needs will take place. After this, a call for tender will be made followed by price negotiations which could involve the board,” Duvelleroy told us by email.“Once the pricing has been agreed on, contracts will be drafted and signed then the first payment and validation of the scheduled of payment made. The parties will agree on the date of delivery in terms of the actual production plan,"" said Duvelleroy, adding that there were “many other processes” along the way.It is not, contrary to the story, possible to buy an Airbus jet using a personal credit card.“You can’t really buy A350 with your personal credit card,” Duvelleroy said. “This seems to be fake news.”",1
49,British couple’s photos used in false posts claiming the United States is legalising marriage between siblings,"Various social media posts and online articles claim to show an American brother and sister who have been permitted to marry by the US Supreme Court. This is false. The photographs used in the posts show Charles Keidan and Rebecca Steinfeld, a British couple who have campaigned for the right to obtain a civil partnership in the United Kingdom rather than a marriage. Keidan described the use of the couple’s photos in the false posts as “completely wrong”. The court ruling has also been invented; across the United States, siblings are not allowed to marry.The false claim has notably spread via various Facebook posts in Africa, including this post from Ghanian radio station Joy 99.7 FM which has been shared more than 1,000 times. We’ve archived the post here.""The overjoyed pair said they did it for the ‘millions of Americans who have consensual incestuous relationships and who are living in fear’ and blasted the Government for wasting taxpayers’ money fighting their challenge,"" reads the caption on the Facebook post.It included a link to an article on a website called “My Joy Online” about a brother and sister, James and Victoria Banes, who “have won the right to marry after a landmark ruling by the Supreme Court of the United States”. That article, archived here, has been shared more than 3,000 times on Facebook via various accounts, according to data from social media analysis tool CrowdTangle.A screenshot of an Instagram post carrying the same story has also been circulating on Facebook.While we’ve as yet been unable to confirm the original source of the false story, another version appears on a satirical website that uses the tagline ‘MOST SAVAGE NAME IN SATIRE NEWS’. This version has been shared more than 16,000 times, according to CrowdTangle data. The story also appeared on World News Daily Report, another “satirical” website which has been the source of various viral claims fact-checked by AFP.The pictures show a British couple who are not relatedA reverse image search led us to various news articles from 2018 reporting on the legal victory of Charles Keidan and Rebecca Steinfeld, a British couple who have been campaigning for the right to celebrate their relationship with a civil partnership rather than a marriage. You can see the photos on Britain’s Mail Online website, for example, and one of them here on the CNN site.Britain introduced civil partnerships for same-sex couples in 2004. Gay marriage was legalised in Britain a decade later, but civil partnerships remained available for same-sex couples.Keidan and Steinfeld argued that heterosexual couples should also be able to choose between a marriage and a civil partnership. They argued that marriage had “treated women as property for centuries” and that a civil partnership was, for them, preferable. As detailed on the Equal Civil Partnerships campaign website, Keidan and Steinfeld launched a legal case over the issue in late 2014 which eventually ended up in the UK Supreme Court in 2018.While the Supreme Court agreed with the couple that they should be able to choose between the two types of union just like gay couples, UK law currently remains unchanged. The Guardian newspaper reported in July that ministers are still considering how to expand civil partnerships following the court case.Keidan told AFP that he and his partner Steinfeld were still not married.“We are an unmarried and un-related different-sex couple in the UK seeking a civil partnership,” he said in an email. He went on to dismiss the fake posts about incest in the United States, saying: “This is all completely wrong and/or referring to another case while using photos of us.”Siblings cannot marry in the United StatesThe term “incest” generally refers to sexual relations between close family members, and American laws on this issue vary between jurisdictions within the country. Many states outlaw sexual relationships between siblings and between parents and their children, and no state allows siblings to marry. In some states, such as Oklahoma, such relations are punishable with prison sentences. In New Jersey and Rhode Island, it is not a criminal offence for two siblings to have a consensual sexual relationship, but they would still not be allowed to marry.As for the supposed Supreme Court ruling in favour of a brother and sister called James and Victoria Banes, it never took place. A search of the US Supreme Court website returned no results about a case involving a “James Banes” or “Victoria Banes”.",1
50,An old hoax about Christian missionaries being sentenced to death in Afghanistan is spreading online again,"A decade-old hoax urging people to pray for 22 Christian missionaries facing a death sentence in Afghanistan has re-emerged online, with numerous posts carrying the claim in Africa. One widely-shared recent post includes a photograph which probably shows an execution by Islamists in Iraq, not Afghanistan.""Breaking News: Please pray for the 22 Christian missionaries who have been sentenced to death tomorrow afternoon by the Islamist in Afghans. Can you please pass on this news as fast as possible so that a lot of people can pray for them,"" reads one post, which has been shared more than 1,000 times since it was shared in a religious Facebook group on August 4. We’ve archived the post here.This hoax has been in circulation since 2009 and, as reported by fact-checking site Snopes, it has also spread via emails and text messages. We’ve archived a couple more recent examples on Facebook here and here.As reported by AFP, 23 South Korean missionaries were kidnapped in Afghanistan by the Taliban in 2007. The captors killed two of the hostages, Presbyterian pastor Bae Hyung-Kyu and medical-services volunteer Shim Sung-Min, in the initial weeks of the standoff. The rest were released.What’s the situation in Afghanistan?Emal Haidary, one of AFP’s reporters in Kabul, confirmed that Christians are not allowed to spread their faith in Afghanistan.“Christian missionary work is illegal in Afghanistan, because the basis of all the laws here is the Islamic Sharia, and Sharia does not allow Christian missionary work or apostasy (renunciation of the Muslim faith),” Haidary explained.“But the fact is, there are some Christian missionaries secretly operating in some parts of the country, mostly under the name of charity organisations et cetera. There are also some Afghan missionaries in Kabul too. But they have to be extremely secretive, otherwise they will be in big trouble.”Haidary told us that “in Taliban-controlled areas, the punishment for apostasy is death. But in government-controlled areas, the courts may show some leniency.”The Taliban, a hardline Islamist movement, governed Afghanistan between 1996 and 2001, handing out extreme punishments including public executions and chopping off the hands of thieves.They were ousted from power by a US-led military operation in 2001 and were initially written off as a spent force, but they have re-emerged to lead an insurgency against the new Western-backed government. The rival Islamic State jihadist group has also emerged as a force in Afghanistan since 2015.There have been cases of the Taliban killing people accused of working as Christian missionaries, including the 2014 attack on a South African family living in Kabul. Friends said the family were strict Christians, but not missionaries. In 2010, the Taliban had claimed responsibility for killing eight medical aid workers, similarly claiming they were Christian missionaries.There are no recent reports of missionaries being sentenced to death or executed in AfghanistanThe situation in Afghanistan remains deeply insecure, and as Haidary said, missionary work is illegal.However, there are no recent reports of a mass death sentence being issued against missionaries in Afghanistan, or a mass execution of Christians.The picture was probably taken in Iraq, not AfghanistanAs for the photo used in one of the widely-shared posts carrying the claim -- showing a blindfolded man about to be executed -- Haidary said that the clothing of another man, seen in white in the background, did not look Afghan.“Arabs wear long white robes, Afghans don't. ISIS (Islamic State) fighters in Afghanistan are outfitted differently -- they mostly wear shalwar kamiz,” Haidary said, referring to traditional garments worn by men in some parts of South Asia.“It looks like an old picture from somewhere in the Middle East,"" he concluded.Haidary was right about that. A reverse image search allowed us to trace the photograph to news reports about the execution in May 2015 of three men in Iraq by the Islamic State group.Reverse image searches on Google and Yandex led to this Daily Mail article, which reported that the photograph shows the execution of a man accused of spying for the government in Nineveh province, a northwestern area held at the time by IS.The same photograph as published by the Iranian news outlet ABNA a day later.We showed the photo to AFP’s fact-checking team in the Middle East, who said that several elements of the image indicated that it showed an IS execution in Iraq:1. The text at the bottom of the photo locates it in Iraq. It says the photo was taken in “Nineveh State”. Nineveh is a province in northern Iraq.2. The photo bears the hallmarks of IS propaganda. The yellow logo, seen partially in the bottom right-hand corner of the photo, has appeared in other IS propaganda. “Nineveh State” is also a term used by the IS group -- the Iraqi government does not refer to it as a state. The subtitle also identifies the image as showing an IS execution, reading: “Execution of the sharia judgment -- the Islamic State”.The logo is circled in red below:3. IS held this part of Iraq in 2015. When the photo first appeared online four years ago, IS was in control of a vast swathe of Iraqi land, including Nineveh. Iraqi forces took back control of the entire province in August 2017, but they periodically launch operations in the country's west and northwest border areas -- including Nineveh -- targeting IS “sleeper cells”.4. The clothing matches that worn by other IS executioners. Other IS propaganda material has also featured executioners wearing a long, loose black shirt, black trousers and a head covering. They have also, like in the video screenshot seen above, used a sword for the execution.All of these signs indicate that the photo shows an IS execution in Iraq, and not the killing of a Christian missionary in Afghanistan.",1
